experiment_id,seed,panel_id,scenario,washout_batches,direction,method,intervention,accuracy_change,nll_change,brier_change,ece15_change,error_change
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,0,ab,tent,parameters_optimizer_aux,0.0,6.2277618846987015e-06,2.265691339698589e-06,-1.8027976063997309e-06,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,0,ba,tent,parameters_optimizer_aux,0.0,6.2277618846987015e-06,2.265691339698589e-06,-1.8027976063997309e-06,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,0,ab,tent,all,0.0,6.2277618846987015e-06,2.265691339698589e-06,-1.8027976063997309e-06,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,0,ba,tent,all,0.0,6.2277618846987015e-06,2.265691339698589e-06,-1.8027976063997309e-06,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,4,ab,tent,none,0.0,0.00016164203378059988,7.96676642655994e-05,3.076909657359975e-05,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,4,ba,tent,none,0.0,0.00015938045287490488,7.80066478734999e-05,3.121417518539907e-05,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,4,ab,tent,parameters,0.0,2.594791634140392e-05,1.2540693607201309e-05,3.171276054699662e-06,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,4,ba,tent,parameters,0.0,3.409002437040204e-05,1.5006312254799842e-05,3.2256121908994656e-06,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,4,ab,tent,optimizer,0.0,0.00014184317462639928,6.955464727050054e-05,2.6099266510900068e-05,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,4,ba,tent,optimizer,0.0,0.00013134852127009988,6.535680469479943e-05,2.64814754616996e-05,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,4,ab,tent,parameters_optimizer,0.0,6.2277618846987015e-06,2.265691339698589e-06,-1.8027976063997309e-06,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,4,ba,tent,parameters_optimizer,0.0,6.2277618846987015e-06,2.265691339698589e-06,-1.8027976063997309e-06,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,4,ab,tent,aux,0.0,0.00016164203378059988,7.96676642655994e-05,3.076909657359975e-05,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,4,ba,tent,aux,0.0,0.00015938045287490488,7.80066478734999e-05,3.121417518539907e-05,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,4,ab,tent,parameters_aux,0.0,2.594791634140392e-05,1.2540693607201309e-05,3.171276054699662e-06,-0.0
