experiment_id,method,intervention,washout_batches,metric,n_panels,mean,sd,ci95_low,ci95_high,n_seeds_min,n_seeds_max,individual_panels,interval_type
stage_a_uci_v1,tent,factorial:O,0,absolute_error_gap_factorial,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,tent,factorial:O,0,nll_gap_factorial,1,3.665383278231995e-05,,,,3,3,"{""uci_internal_fixed"": 3.665383278231995e-05}",descriptive panel t interval; design-conditional
stage_a_uci_v1,tent,factorial:O,0,brier_gap_factorial,1,2.3511481071200554e-06,,,,3,3,"{""uci_internal_fixed"": 2.3511481071200554e-06}",descriptive panel t interval; design-conditional
stage_a_uci_v1,tent,factorial:O,4,disagreement_factorial,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,tent,factorial:O,4,absolute_error_gap_factorial,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,tent,factorial:O,4,nll_gap_factorial,1,2.4082765516523304e-05,,,,3,3,"{""uci_internal_fixed"": 2.4082765516523304e-05}",descriptive panel t interval; design-conditional
stage_a_uci_v1,tent,factorial:O,4,brier_gap_factorial,1,1.5465519289806565e-06,,,,3,3,"{""uci_internal_fixed"": 1.5465519289806565e-06}",descriptive panel t interval; design-conditional
stage_a_uci_v1,tent,factorial:OE,0,disagreement_factorial,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,tent,factorial:OE,0,absolute_error_gap_factorial,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,tent,factorial:OE,0,nll_gap_factorial,1,-1.4117215787571672e-22,,,,3,3,"{""uci_internal_fixed"": -1.4117215787571672e-22}",descriptive panel t interval; design-conditional
stage_a_uci_v1,tent,factorial:OE,0,brier_gap_factorial,1,-8.470329472543003e-22,,,,3,3,"{""uci_internal_fixed"": -8.470329472543003e-22}",descriptive panel t interval; design-conditional
stage_a_uci_v1,tent,factorial:OE,4,disagreement_factorial,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,tent,factorial:OE,4,absolute_error_gap_factorial,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,tent,factorial:OE,4,nll_gap_factorial,1,4.517509052022935e-21,,,,3,3,"{""uci_internal_fixed"": 4.517509052022935e-21}",descriptive panel t interval; design-conditional
stage_a_uci_v1,tent,factorial:OE,4,brier_gap_factorial,1,-1.4117215787571672e-22,,,,3,3,"{""uci_internal_fixed"": -1.4117215787571672e-22}",descriptive panel t interval; design-conditional
stage_a_uci_v1,tent,factorial:P,0,disagreement_factorial,1,-0.0003255208333333333,,,,3,3,"{""uci_internal_fixed"": -0.0003255208333333333}",descriptive panel t interval; design-conditional
stage_a_uci_v1,tent,factorial:P,0,absolute_error_gap_factorial,1,-0.0003255208333333333,,,,3,3,"{""uci_internal_fixed"": -0.0003255208333333333}",descriptive panel t interval; design-conditional
stage_a_uci_v1,tent,factorial:P,0,nll_gap_factorial,1,-6.281488685595376e-05,,,,3,3,"{""uci_internal_fixed"": -6.281488685595376e-05}",descriptive panel t interval; design-conditional
stage_a_uci_v1,tent,factorial:P,0,brier_gap_factorial,1,-4.586563479122791e-06,,,,3,3,"{""uci_internal_fixed"": -4.586563479122791e-06}",descriptive panel t interval; design-conditional
stage_a_uci_v1,tent,factorial:P,4,disagreement_factorial,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,tent,factorial:P,4,absolute_error_gap_factorial,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,tent,factorial:P,4,nll_gap_factorial,1,-4.136873207963868e-05,,,,3,3,"{""uci_internal_fixed"": -4.136873207963868e-05}",descriptive panel t interval; design-conditional
stage_a_uci_v1,tent,factorial:P,4,brier_gap_factorial,1,-3.134532730392041e-06,,,,3,3,"{""uci_internal_fixed"": -3.134532730392041e-06}",descriptive panel t interval; design-conditional
stage_a_uci_v1,tent,factorial:PE,0,disagreement_factorial,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,tent,factorial:PE,0,absolute_error_gap_factorial,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,tent,factorial:PE,0,nll_gap_factorial,1,1.4117215787571672e-22,,,,3,3,"{""uci_internal_fixed"": 1.4117215787571672e-22}",descriptive panel t interval; design-conditional
stage_a_uci_v1,tent,factorial:PE,0,brier_gap_factorial,1,8.470329472543003e-22,,,,3,3,"{""uci_internal_fixed"": 8.470329472543003e-22}",descriptive panel t interval; design-conditional
